text,category,priority,source,category_encoded,priority_encoded
lms portal crashed ten minutes before the final project submission deadline my entire group has been trying to upload our documentation and source code for the last hour but the server keeps timing out this project is worth 40 of our final grade and the portal is supposed to close at midnight we need an immediate extension or an alternative email address to send our files,Academics,High,complaint_triage,2,2
major discrepancy in my end term marks for data structures the portal shows i have failed the course but i calculated my internals and they were well above the passing threshold i suspect my paper was swapped or there was a massive data entry error at the controller s office i need to see my evaluated script immediately before the re registration window closes tomorrow,Academics,High,complaint_triage,2,2
clash in the final exam schedule for two core subjects both operating systems and database management are scheduled for tomorrow morning in the same time slot i have raised this with the department clerk twice this week but the hall ticket still shows both i cannot miss either exam as it will result in a year back please resolve this conflict and update my schedule now,Academics,High,complaint_triage,2,2
scholarship verification link is expiring today and my documents are still pending at the hod office if the department doesn t digitally sign the verification by 5 pm i will lose my funding for the next semester and won t be able to pay the tuition i am standing outside the office but no one is available to help this is time critical for my education,Academics,High,complaint_triage,2,2
professor is refusing to accept my medical certificate for a missed mid sem i was hospitalized during the exam and have provided all the official hospital discharge papers and doctor s notes but the instructor says he has already submitted the marks to the portal i need the academic dean to intervene so i can sit for a make up test before the semester ends,Academics,High,complaint_triage,2,2
incorrect grade assigned due to a clerical error in the mark sheet my internal marks for the lab component were recorded as 0 out of 30 even though i attended every session and submitted all reports this error has dropped my cgpa significantly affecting my eligibility for the upcoming placement drive starting on monday please fix the records urgently,Academics,High,complaint_triage,2,2
the proctoring software for my online certification exam is failing to recognize my id i am currently in the 15 minute login window and if i don t get in now the exam will be marked as a forfeit i have tried three different browsers and restarted my system i need a bypass code or technical support immediately to save my exam attempt,Academics,High,complaint_triage,2,2
missing hall ticket for the external practicals starting tomorrow my name is missing from the eligibility list even though i have no dues and 85 attendance the lab assistant says he cannot let me perform the experiments without the official slip please verify my status and issue the hall ticket before the 9 am batch starts,Academics,High,complaint_triage,2,2
final year thesis portal is not accepting the turnitin report every time i upload it says service unavailable but the deadline for the final submission is this evening without this report my thesis won t be sent for external evaluation i need the it coordinator to reset my submission link or verify the server status immediately,Academics,High,complaint_triage,2,2
wrong question paper distributed during the current minor exam we are sitting in the hall for theory of computation but the paper provided is for compiler design the invigilator is not allowing us to leave or talk this is wasting our limited time and causing immense stress someone from the academics cell needs to bring the correct papers now,Academics,High,complaint_triage,2,2
digital signature failed on my provisional degree certificate i need this document for a visa interview scheduled for tomorrow morning the copy i downloaded has an invalid watermark on the university seal i need a corrected verified pdf sent to my registered email within the next hour,Academics,High,complaint_triage,2,2
attendance portal shows shortage despite attending all remedial classes i was told these extra sessions would clear my debarment but the system hasn t updated and i am being blocked from downloading my end term admit card the exams start the day after tomorrow i need a manual override from the department head,Academics,High,complaint_triage,2,2
credit transfer from my mooc course was rejected without reason i completed the nptel certification as per the university guidelines to replace a core elective today is the last day to finalize credits for the graduation list if this isn t added i won t have enough credits to graduate this year urgent review requested,Academics,High,complaint_triage,2,2
the lab evaluation for the afternoon batch was cancelled due to a power cut but the marks have been uploaded as absent we were told the viva would be rescheduled but the portal is already finalized we need the marks removed and the session rescheduled before the internal marks are frozen tonight,Academics,High,complaint_triage,2,2
sso login loop preventing access to the course selection portal the elective registration opened at 10 am and the popular courses are filling up in minutes i am stuck on the login screen while my peers are already finishing their selections this is unfair and i need my account access restored before all seats are gone,Academics,High,complaint_triage,2,2
harassment from a faculty member during the viva voce the examiner was making personal comments and used unprofessional language then threatened to fail me regardless of my answers i want to lodge a formal complaint and request a re evaluation with a different panel before the results are finalized,Academics,High,complaint_triage,2,2
plagiarism flag on a completely original assignment the software claims 90 similarity with a paper that doesn t exist the professor has given me a zero and reported me to the disciplinary committee i have a hearing tomorrow and i need the raw log files from the academic server to prove it was a system glitch,Academics,High,complaint_triage,2,2
university email account deactivated during the job application window i am expecting interview invites and test links on my student id but i can t log in this is the peak of placement season and being locked out for even a day could cost me a job please reactivate the account immediately,Academics,High,complaint_triage,2,2
payment for the backlog exam was deducted but the status is still unpaid the registration portal closes in two hours if i don t get the confirmation i won t be able to sit for the carry over paper this semester i have the bank transaction id and need a manual update to my profile,Academics,High,complaint_triage,2,2
course coordinator changed the project requirements 24 hours before the submission we have spent two months on the original brief and it is impossible to redo the entire architecture in one day this will lead to a mass failure for the entire batch we need the original rubric restored or a one week extension,Academics,High,complaint_triage,2,2
lost my physical answer script for the internal test the teacher says she doesn t have it but i signed the attendance sheet in the exam hall i refuse to take a zero for a mistake made by the department we need to find the paper or allow me a retest with full marks potential,Academics,High,complaint_triage,2,2
calculated sgpa on the result portal is mathematically incorrect it shows a 6 5 when it should be an 8 2 based on the grades displayed this is a critical error in the portal s logic that is affecting the entire branch s ranking please pause the results and recalculate before the official transcripts are printed,Academics,High,complaint_triage,2,2
the link for the online end term viva is not working there are 20 students waiting in the virtual lobby but the external examiner is not present and the link says meeting ended this was our only chance to finish the lab component we need a new link and a status update now,Academics,High,complaint_triage,2,2
security token for the academic portal is not being sent to my phone i need to register for the supplementary exams by tonight without the otp i can t even enter the site i ve tried multiple times and checked my network please send the code to my email instead,Academics,High,complaint_triage,2,2
degree name is misspelled on the final convocation list it says btech cse instead of btech cse ai ml i have paid for the specialized degree and this must be corrected before the certificates go to print this afternoon,Academics,High,complaint_triage,2,2
the reference books mentioned in the syllabus are not available in the central library there is only one copy for a batch of 120 students and it has been issued for the last month we have a research paper due next week and cannot complete the bibliography please order more copies or provide an e book link,Academics,Medium,complaint_triage,2,0
inconsistency in the lecture schedule for the third floor seminar hall sometimes the class is moved to a different block without any notice on the portal or the notice board we waste 15 minutes of the lecture just wandering around looking for the professor can we have a stabilized timetable,Academics,Medium,complaint_triage,2,0
the microphone in lt 2 is constantly buzzing during the advanced algorithms class we can barely hear the professor s explanations from the back rows this has been an issue for two weeks and the technician hasn t fixed it despite several verbal complaints it s affecting our understanding of complex topics,Academics,Medium,complaint_triage,2,0
internal marks for the python lab have not been uploaded even though the semester is almost over we have no idea where we stand in terms of our internals and it s making it hard to prioritize our study plan for the finals can the department ensure the instructor updates the portal by this friday,Academics,Medium,complaint_triage,2,0
the elective cloud computing was cancelled after we already attended three lectures now we are being told to choose a different course that clashes with our existing lab sessions the academic office needs to provide a better alternative or adjust the lab timings to accommodate us,Academics,Medium,complaint_triage,2,0
professor is taking extra classes during the lunch break every day we don t have enough time to eat or refresh between the morning and afternoon sessions while we appreciate the extra help it s becoming physically draining can these sessions be moved to the official zero hour,Academics,Medium,complaint_triage,2,0
the study material provided on the lms for theory of computation is just a series of scanned images that are unreadable we cannot search for keywords or use screen readers could the department provide proper digital pdfs or a standard textbook reference that matches the slides,Academics,Medium,complaint_triage,2,0
waitlist for the machine learning elective hasn t moved in two weeks i am at position 2 and there are several students who have dropped the course the system isn t automatically pulling people from the waitlist into the enrolled list please manually update the roster,Academics,Medium,complaint_triage,2,0
the rubric for the final year project is very vague we don t know the weightage for the implementation versus the documentation different guides are telling us different things we need a standardized evaluation sheet so we can prepare our presentation accordingly,Academics,Medium,complaint_triage,2,0
the air conditioning in the main computer lab is not working with 60 systems running the room gets incredibly hot and the computers are starting to lag due to thermal throttling it s hard to focus on our coding assignments for more than 30 minutes please repair the cooling system,Academics,Medium,complaint_triage,2,0
feedback for the first assignment was never provided we have already submitted the second assignment without knowing what we did wrong in the first one this defeats the purpose of continuous evaluation please ask the ta to release the comments and marks as soon as possible,Academics,Medium,complaint_triage,2,0
the guest lecture series on blockchain was scheduled during our mid term week most of us couldn t attend because we were studying since this was a mandatory part of our professional development credits can the recordings be uploaded to the portal,Academics,Medium,complaint_triage,2,0
request for a change in the lab partner for the os project my current partner has not attended a single session and is not responding to any communications i cannot finish the multi threaded application alone i would like to join another group or work solo if possible,Academics,Medium,complaint_triage,2,0
the industrial visit planned for this semester has been postponed three times we have already paid the registration fee and arranged for our own transport to the hub we need a clear final date and an itinerary or a full refund of the collected fees,Academics,Medium,complaint_triage,2,0
the software required for the digital image processing lab is not installed on the systems we were told it would be ready by the second week but we are still using trial versions that expire every few days this is interrupting our practical work,Academics,Medium,complaint_triage,2,0
the academic calendar on the website is different from the one sent via email one shows the mid semester break starting next monday while the other shows it starting the following friday we need a clarification so we can book our travel tickets home,Academics,Medium,complaint_triage,2,0
the projector in room 402 has a very dim lamp the slides are barely visible even with the lights turned off this is a core theory room and we have four lectures there every day please replace the bulb or the projector unit,Academics,Medium,complaint_triage,2,0
my attendance for the professional communication class was marked absent for the entire last week even though i was present i checked the manual register and my signature is there the faculty says i need to contact the portal admin to get it corrected,Academics,Medium,complaint_triage,2,0
the question bank provided for the microprocessor course contains several errors in the solved examples students are getting confused while practicing for the internals can a corrected version be vetted by a senior faculty member and re uploaded,Academics,Medium,complaint_triage,2,0
the add drop link for courses is not appearing on my student dashboard my friends are able to see it and change their electives but my page just shows an error i need to swap one of my subjects before the deadline on wednesday,Academics,Medium,complaint_triage,2,0
request for a special doubt clearing session for discrete mathematics the last few topics like graph theory were covered very quickly and most of the batch is struggling with the practice problems a two hour weekend session would be very helpful,Academics,Medium,complaint_triage,2,0
the digital library access through the vpn is extremely slow it takes minutes to download a single research paper from ieee xplore this is hampering our literature survey for the final year project is there a way to improve the bandwidth for the library gateway,Academics,Medium,complaint_triage,2,0
the internship noc no objection certificate request has been sitting with the department for a week the company needs the signed document to finalize my joining date i have already provided the offer letter please expedite the signature process,Academics,Medium,complaint_triage,2,0
there is a lot of background noise in the pre recorded lectures for software engineering we can hear construction sounds and other people talking which makes it very hard to follow the instructor could the audio be cleaned up or the videos re recorded,Academics,Medium,complaint_triage,2,0
the laboratory manuals for the analog electronics lab have not been distributed yet we are being asked to write our journals based on verbal instructions which is leading to many mistakes can we get the official pdf guides by the next lab session,Academics,Medium,complaint_triage,2,0
the seating plan for the minor exams is very congested there is almost no space to keep our stationery or calculators without them falling off the desks can the department use a larger hall or leave an empty seat between students,Academics,Medium,complaint_triage,2,0
the course coordinator for human values is not responding to emails regarding the group project we have a question about the case study but haven t received a reply in five days we need guidance before we proceed with the final report,Academics,Medium,complaint_triage,2,0
the wi fi signal in the study hall of block 2 is very weak we use that space for group studies between classes but we can t access any online resources or the lms a signal booster or a new access point is needed in that area,Academics,Medium,complaint_triage,2,0
request for a copy of the previous year s question papers for the new elective cyber laws since this is the first time it s being offered we don t have any reference for the exam pattern any sample papers or mock tests would be greatly appreciated,Academics,Medium,complaint_triage,2,0
the water dispenser near the main auditorium is always empty during the afternoon lectures it s the only one in that wing and students have to walk to the other side of the building for water can the refilling frequency be increased,Academics,Medium,complaint_triage,2,0
the outcomes section on my transcript is blank for the last semester even though the grades are there the credits earned column shows zero this is a technical bug that needs to be fixed before i apply for my internship,Academics,Medium,complaint_triage,2,0
the seminar on career opportunities in ai was overbooked many of us had registered but were turned away at the door because the room was full can the department organize a second session or move it to the main auditorium,Academics,Medium,complaint_triage,2,0
the faculty advisor has changed three times this semester every time we have to explain our project progress and academic issues to a new person from scratch we need a stable mentor for the rest of the academic year,Academics,Medium,complaint_triage,2,0
the grading scale for the data science course was changed mid way through the semester we were originally told it would be a relative grading system but now it s been moved to absolute this significantly changes how we need to perform to get an a,Academics,Medium,complaint_triage,2,0
the late entry policy for the 8 am lecture is being applied inconsistently some students are allowed in at 8 15 while others are marked absent at 8 05 we need a clear uniform rule for the entire department to avoid confusion,Academics,Medium,complaint_triage,2,0
the font size used in the computer networks slides is very small even from the middle of the classroom it s hard to read the diagrams and text it would be helpful if the professor could use a larger font or share the slides before the class,Academics,Low,complaint_triage,2,1
suggestion to add more charging ports in the library s individual study cubicles most of us work on laptops for long hours and there are only a few desks with working power outlets it would make the space much more functional,Academics,Low,complaint_triage,2,1
the news section on the student portal hasn t been updated since last month old event flyers are still pinned to the top making it hard to find the latest academic notices a quick cleanup of the landing page would be appreciated,Academics,Low,complaint_triage,2,1
the staplers provided in the assignment submission room are always out of pins it s a small inconvenience but it would be great if the department could keep a small stock of staples there for the students,Academics,Low,complaint_triage,2,1
request to extend the library hours during the week before the mid semester exams closing at 8 pm is a bit early when we have back to back tests staying open until 10 pm for just that one week would be a huge help,Academics,Low,complaint_triage,2,1
the chalk used in the basic electrical class is very dusty and leaves a lot of residue on the front row desks maybe the department could switch to dust free chalk or provide whiteboards for the older classrooms,Academics,Low,complaint_triage,2,1
the academic handbook pdf on the website has a few broken links in the table of contents you have to scroll manually through 50 pages to find the relevant section fixing the internal links would make it easier to navigate,Academics,Low,complaint_triage,2,1
can we have a few more benches in the shaded area outside the cse block it s a popular spot for students to sit and discuss assignments between lectures but there isn t enough seating for everyone,Academics,Low,complaint_triage,2,1
the automated voice on the university s academic helpline is a bit too fast it s hard to follow the menu options for result inquiries slowing down the recording slightly would make the system more user friendly,Academics,Low,complaint_triage,2,1
suggestion to organize a small workshop on latex for the first year students most of us are struggling with formatting our lab reports and a basic one hour introductory session would be very beneficial,Academics,Low,complaint_triage,2,1
the clocks in the east wing classrooms are not synchronized some are a few minutes behind others which makes it confusing to know exactly when the lecture is supposed to end a quick battery check and sync would be good,Academics,Low,complaint_triage,2,1
the water cooler in the faculty wing is much colder than the ones in the student areas it would be nice if the student coolers could be adjusted to the same temperature especially during the summer months,Academics,Low,complaint_triage,2,1
request for a designated quiet zone in the department lobby it s a good place to read between classes but it gets very noisy when people are talking loudly on their phones a few silence please signs might help,Academics,Low,complaint_triage,2,1
the markers used in the tutorial rooms are often dried out it would be helpful if the department could provide a fresh set to the class representatives at the start of each month to ensure the board work is visible,Academics,Low,complaint_triage,2,1
can the department post the faculty office hours on the doors of the staff rooms currently we have to keep checking or asking around to know when a professor is available for doubt clearing,Academics,Low,complaint_triage,2,1
the career counseling emails are sent too frequently sometimes three in a day it would be better if they could be consolidated into a single weekly newsletter so our inboxes don t get cluttered with identical info,Academics,Low,complaint_triage,2,1
the lighting in the back corner of the library is a bit dim for reading a single extra tube light or a stronger bulb in that area would make it a much better spot for focusing on our textbooks,Academics,Low,complaint_triage,2,1
suggestion to add a feedback button directly on the lms for each lecture it would be an easy way for students to let the professor know if they found a particular topic too fast or too slow in real time,Academics,Low,complaint_triage,2,1
the paper quality of the internal test sheets is very thin ink from gel pens often bleeds through to the other side making it messy to write on both pages using a slightly thicker paper would be better,Academics,Low,complaint_triage,2,1
the academic achievement board in the main hallway hasn t been updated with this year s winners it would be motivating for the current students to see the latest photos and projects displayed there,Academics,Low,complaint_triage,2,1
request for a digital map of the academic blocks to be added to the student app the campus is large and new students often get lost trying to find specific labs or faculty rooms in the first few weeks,Academics,Low,complaint_triage,2,1
the door to the advanced coding lab is very heavy and makes a loud slamming noise when it closes a simple door closer or a rubber bumper would prevent the noise from disrupting the students working inside,Academics,Low,complaint_triage,2,1
can we have more trash cans specifically for paper waste in the printer room most of the bins are filled with plastic bottles making it hard to collect the discarded paper for recycling,Academics,Low,complaint_triage,2,1
the student profile section on the portal doesn t allow us to upload a new photograph the one from our first year is quite old and we d like to update it with a more professional one for our ids,Academics,Low,complaint_triage,2,1
the chairs in the communication lab are a bit squeaky it s a minor distraction during presentations when everyone is moving around a bit of oiling on the chair bases would probably fix the issue,Academics,Low,complaint_triage,2,1
suggestion to add a common abbreviations sheet to the project management course there are a lot of acronyms used in the lectures and a quick reference guide would be helpful for the new students,Academics,Low,complaint_triage,2,1
the blinds in room 305 are stuck and cannot be fully closed this causes a glare on the whiteboard during the afternoon sessions making it hard to see the professor s notes a quick repair of the pulley would help,Academics,Low,complaint_triage,2,1
the water fountain in the sports wing of the academic block has a very low arc it s hard to drink from it directly without touching the metal adjusting the water pressure slightly would be more hygienic,Academics,Low,complaint_triage,2,1
request for more frequent cleaning of the whiteboards in the student lounge they are often left with old marker stains from previous days making it hard for new groups to use them for brainstorming,Academics,Low,complaint_triage,2,1
the course evaluation forms are a bit too long if they were simplified to 5 6 key questions more students would likely take the time to provide thoughtful feedback at the end of the semester,Academics,Low,complaint_triage,2,1
the hand sanitizer dispenser outside the main library has been empty for a few days it s a good habit to use it before entering the common area so it would be great if it could be refilled,Academics,Low,complaint_triage,2,1
can we have a small book exchange shelf in the department lobby students could leave their old textbooks or novels for others to read promoting a culture of sharing within the branch,Academics,Low,complaint_triage,2,1
the notices on the bulletin board are often pinned on top of each other it would be better if the older expired notices were removed weekly to make room for the new academic announcements,Academics,Low,complaint_triage,2,1
the digital notice board in the entrance hall has a few dead pixels it s not affecting the readability yet but it s a bit distracting when watching the departmental news scrolls,Academics,Low,complaint_triage,2,1
request for a clock to be installed in the outdoor open classroom area we often have informal tutorials there and it s hard to keep track of the time without checking our phones constantly,Academics,Low,complaint_triage,2,1
the study group sign up sheets on the wall are always falling off because of the wind using a proper clipboard or a magnetic board would keep the information more secure for the students,Academics,Low,complaint_triage,2,1
suggestion to add a language of the week corner in the cse block showing simple code snippets in different programming languages it would be a fun low key way to spark interest in new tech,Academics,Low,complaint_triage,2,1
the soap in the academic block washrooms has a very strong scent a more neutral or unscented soap would be better for students who are sensitive to strong fragrances in enclosed spaces,Academics,Low,complaint_triage,2,1
the floor in the microbiology theory room is a bit slippery when wet a caution sign or a more absorbent mat at the entrance during rainy days would prevent any accidental slips,Academics,Low,complaint_triage,2,1
can we have a few more coat hooks in the seminar hall when it s raining everyone has wet jackets and there s nowhere to hang them except over the back of the chairs which makes the seats damp,Academics,Low,complaint_triage,2,1
double deduction on the tuition fee portal today i tried paying my semester dues of 45 000 via the gateway but the first transaction showed a timeout i tried again and now both amounts have been debited from my father s bank account this is our entire savings for the month and we need the extra 45 000 reversed immediately to pay for medical bills please verify the transaction ids and initiate the refund,Fees / Finance,High,complaint_triage,3,2
scholarship disbursement missing for the final semester my name was on the approved list for the merit cum means grant but the funds haven t hit my bank account today is the last date to clear all dues to be eligible for the placement drive starting tomorrow morning if my balance isn t cleared by 5 pm i will be blocked from the interview please check the disbursement status urgently,Fees / Finance,High,complaint_triage,3,2
hostel fee payment not reflecting on the portal despite successful bank transfer i have the utr number and the bank confirmation but the accounts office still says my no dues certificate is pending curfew for the convocation registration is tonight and i can t apply without this clearance i ve been running between the bank and the finance desk all day with no resolution,Fees / Finance,High,complaint_triage,3,2
wrongful defaulter tag on my student id the system claims i owe 12 000 in library fines and lab breakages from three years ago which is completely false because of this error my final degree is being withheld and i have a visa interview in two days where i must present my original transcripts please clear this ghost balance so i can collect my documents,Fees / Finance,High,complaint_triage,3,2
bank loan disbursement rejected due to incorrect university account details the finance office provided a bank branch code that is no longer active my education loan has been stalled and the bank says they will cancel the sanction if the correct details aren t provided by this evening i cannot afford the semester fees out of pocket i need the corrected bank mandate immediately,Fees / Finance,High,complaint_triage,3,2
convocation fee portal is charging me twice the amount listed in the brochure today is the absolute last day to register for the ceremony and i don t have the extra funds if i don t pay now i won t get my degree on stage please fix the price logic for my roll number before the portal closes at midnight,Fees / Finance,High,complaint_triage,3,2
finance portal showing transaction failed but money deducted from upi i paid the supplementary exam fee of 1 500 just now the exam starts in two hours and the invigilator says i need a paid status to enter the hall i have the screenshot of the deduction but the system is stuck please manually verify and update my status so i don t miss the test,Fees / Finance,High,complaint_triage,3,2
incorrect late fee penalty applied to my account i paid my dues on the 10th which was the deadline but the system recorded it as the 11th and added a 2 000 fine this fine is preventing me from downloading my hall ticket for tomorrow s external viva please remove the penalty and unlock my admit card,Fees / Finance,High,complaint_triage,3,2
urgent refund for cancelled course not processed after 6 months i withdrew from the elective with full approval but the 8 000 fee is still sitting as a credit in the portal i need this money for my commute this week i ve sent ten emails with no response i am coming to the office today for a cheque or an immediate transfer,Fees / Finance,High,complaint_triage,3,2
financial block on my account prevents me from accessing the lms for the mid sem test the portal says i have an outstanding balance of 500 which is a mistake as i have already cleared all dues the test starts in 30 minutes if i can t log in i ll get a zero please clear the block immediately,Fees / Finance,High,complaint_triage,3,2
placement registration blocked due to incomplete fee status my bank statement shows all payments are up to date but the accounts branch says there s a 50 rupee discrepancy from 2023 this tiny error is stopping me from applying to the top 3 companies visiting campus tomorrow please resolve this technical glitch now,Fees / Finance,High,complaint_triage,3,2
backlog registration fee deducted thrice the server crashed while i was trying to register for my re exams now 4 500 is gone instead of 1 500 i need those funds back to pay for my mess bill which is due today please check the logs and initiate the reversal of the two extra charges,Fees / Finance,High,complaint_triage,3,2
major error in the fee structure for international students the portal is calculating my dues in usd but using a conversion rate from five years ago making it 20 higher than the current market rate i have to pay by tonight to avoid de enrollment please update the exchange rate logic for the payment gateway,Fees / Finance,High,complaint_triage,3,2
noc not issued due to unverified late fine i cleared all my library and hostel fines last month but the finance clerk says the sync hasn t happened i am graduating and moving out of the state tomorrow morning i need my no objection certificate today or i won t be able to collect my security deposit,Fees / Finance,High,complaint_triage,3,2
transaction id mismatch for semester payment i used a third party app to pay the fees and while the bank says success the university portal doesn t recognize the id format the deadline is in one hour if it s not resolved i ll be charged a 5 000 late fine please assist in manual mapping,Fees / Finance,High,complaint_triage,3,2
identity theft alert someone else used my student id to pay their fees via a stolen card and now my account is flagged for fraud i am being threatened with suspension i need the finance department to verify the payment source and clear my name before the hearing tomorrow,Fees / Finance,High,complaint_triage,3,2
excess fee payment for the lab component i accidentally added an extra zero and paid 50 000 instead of 5 000 my parents are extremely upset as this was for our home rent i need the 45 000 refunded to the source account within 24 hours,Fees / Finance,High,complaint_triage,3,2
the university s online payment server is down on the last day of fee submission thousands of us are trying to pay but getting 404 errors if the deadline isn t extended by tonight we will all be hit with late fines please confirm the extension or fix the server,Fees / Finance,High,complaint_triage,3,2
missing mess off refund from the previous break i stayed home for a month during the holidays and filed the paperwork but the credit isn t showing i need that 3 000 to pay for my current month s food bill or i ll be barred from the mess hall tonight,Fees / Finance,High,complaint_triage,3,2
tuition waiver not applied to my profile as a staff child i am entitled to a 50 discount but the portal shows the full amount of 1 2 lakhs the payment link expires this evening i need the corrected invoice before i can make the payment,Fees / Finance,High,complaint_triage,3,2
bank challan not accepted at the counter i stood in line for three hours only to be told the format changed this morning no one informed the students i have the cash and the old form and today is the deadline please accept the payment or provide a grace period,Fees / Finance,High,complaint_triage,3,2
emergency refund needed for medical withdrawal my brother is undergoing surgery and i need to withdraw my admission to support my family today is the final eligibility day for a full refund if this isn t processed today i lose 2 lakhs please expedite the file,Fees / Finance,High,complaint_triage,3,2
finance office lost my original demand draft i submitted it last week for the exam fee and have the receipt but now they say they can t find it and i need to pay again or i won t be allowed in the exam hall i cannot afford to pay twice please find the dd or accept my receipt as proof,Fees / Finance,High,complaint_triage,3,2
system error scholarship adjusted against the wrong semester the 20 000 grant was supposed to cover this semester s tuition but it was applied to a future semester instead now i have a due of 20 000 and i am being blocked from the library please fix the allocation today,Fees / Finance,High,complaint_triage,3,2
the atm inside the campus swallowed my card while i was trying to withdraw fee money the bank branch says they need an official letter from the university finance head to release the machine logs and give me my card back i need this today as all my funds are tied to that account,Fees / Finance,High,complaint_triage,3,2
request for a breakdown of the general amenities fee every year we pay 15 000 for this but there is no transparency on what it covers the gym is broken and the common rooms are dusty we would like an itemized list of where this money is being spent before the next installment is due,Fees / Finance,Medium,complaint_triage,3,0
the fee receipt generated by the portal is missing the university seal i need to submit this to my father s office for his hra and education allowance but they rejected the current pdf can the finance department provide a digitally signed version with the official stamp,Fees / Finance,Medium,complaint_triage,3,0
delay in refunding the caution money for passed out students it has been three months since i submitted my bank details for the 10 000 security deposit return all my batchmates have received theirs but mine is still in process please check the status of my application,Fees / Finance,Medium,complaint_triage,3,0
the pay in installments option is not appearing on my dashboard i was told that students with financial difficulties could opt for a 3 part payment plan but my portal only shows full payment i have already submitted my income certificate to the warden please enable the option,Fees / Finance,Medium,complaint_triage,3,0
discrepancy in the fine calculation for late book return the library says i owe 450 but the finance portal is showing 1 200 i have the return slips showing the actual dates the accounts branch needs to sync the data with the library system to reflect the correct amount,Fees / Finance,Medium,complaint_triage,3,0
scholarship status remains pending for over a month i ve submitted all the documents for the state scholarship but the university hasn t forwarded my application to the government portal yet if this delay continues the government portal will close please expedite the verification,Fees / Finance,Medium,complaint_triage,3,0
the fee payment history on my student profile is incomplete it shows payments for the 1st and 3rd years but the 2nd year data is missing even though i have the physical receipts this could cause issues during my final clearance next semester can you update the digital record,Fees / Finance,Medium,complaint_triage,3,0
inquiry regarding the development fee hike we noticed a 10 increase in the current semester s bill without any prior notice or explanation as students we would like to know the reason for this sudden change especially since the campus facilities remain the same,Fees / Finance,Medium,complaint_triage,3,0
the atm on campus has been out of cash for three consecutive days this is the only way for many of us to pay for small expenses and some of the smaller lab fees that are cash only can the finance department coordinate with the bank to ensure it s refilled,Fees / Finance,Medium,complaint_triage,3,0
need a duplicate copy of the first semester fee challan i lost my original file and the bank requires a copy to process my current loan top up the online portal doesn t show records that old can the accounts office issue a stamped duplicate this week,Fees / Finance,Medium,complaint_triage,3,0
request to adjust excess mess fees against the next semester s tuition i have a credit of 4 000 from the last semester and instead of a refund i d prefer it to be used to reduce my next bill i was told i need a written request for this please confirm if this is approved,Fees / Finance,Medium,complaint_triage,3,0
the finance helpdesk phone number is never answered i have been calling for three days to ask about my scholarship status and it just rings or goes to voicemail it s very difficult for us to keep visiting the office during lecture hours just for small queries,Fees / Finance,Medium,complaint_triage,3,0
inconsistency in the convocation fee for regular vs distance students some of my friends are being charged less for the same degree we need a clear clarification on the pricing policy for the 2025 batch to ensure everyone is being billed fairly,Fees / Finance,Medium,complaint_triage,3,0
the online payment gateway charges a 2 convenience fee for credit cards this adds up to nearly 2 000 rupees on a full semester bill are there any plans to introduce a zero fee payment method like imps or a direct university bank transfer for the students,Fees / Finance,Medium,complaint_triage,3,0
difficulty in generating a no dues certificate for a semester break i am taking a medical leave and need to show i ve cleared all finances the portal says i have library dues but the library says i m clear this cross departmental sync is taking forever,Fees / Finance,Medium,complaint_triage,3,0
the fee structure pdf on the website is outdated it still shows the 2023 rates which is confusing for those of us trying to plan our finances for the upcoming year can the accounts department upload the 2025 26 fee schedule as soon as possible,Fees / Finance,Medium,complaint_triage,3,0
request for a formal letter from the finance office for an external scholarship the ngo providing my funding needs a letter on university letterhead stating my total annual expenses i have the format ready when can i pick this up,Fees / Finance,Medium,complaint_triage,3,0
the fine waiver request i submitted last week hasn t been processed i was ill and couldn t pay the mess dues on time and i provided a doctor s note to the accounts manager the 500 late fine is still there can someone please review the case,Fees / Finance,Medium,complaint_triage,3,0
duplicate entry in the misc fees section i ve been billed for id card replacement twice this month even though i only requested it once and paid at the counter please remove the second charge of 250 from my outstanding balance,Fees / Finance,Medium,complaint_triage,3,0
need clarification on the alumni fund charge i am only in my second year but i see a 1 000 rupee deduction for the alumni association is this an annual charge or a one time thing it wasn t mentioned in the original prospectus we received,Fees / Finance,Medium,complaint_triage,3,0
the bank branch inside the campus is understaffed during the fee payment week the queues are so long that students are missing 2 3 lectures just to get a challan stamped can the finance office request the bank to open an extra counter during peak hours,Fees / Finance,Medium,complaint_triage,3,0
my fee receipt shows the wrong course name it says b sc instead of b tech which is causing issues with my education loan provider as they think i ve changed my stream i need a corrected receipt with the right department name,Fees / Finance,Medium,complaint_triage,3,0
the direct debit setup for my monthly mess bill failed this month i have enough balance in my account so the issue might be on the university s end i don t want to be hit with a late fine for a technical error please check the mandate status,Fees / Finance,Medium,complaint_triage,3,0
request for a fee concession form for siblings studying in the same university my younger sister just joined the architecture department and we were told there s a family discount where can we download the form and what are the required documents,Fees / Finance,Medium,complaint_triage,3,0
the finance portal doesn t allow for partial payments i want to pay 20 000 now and the rest next week but the gateway only allows the full amount to be entered this is a problem for students who are waiting for their parents salaries to be credited,Fees / Finance,Medium,complaint_triage,3,0
inquiry about the caution money interest since the university holds our 10 000 deposit for four years we would like to know if that interest is used for student welfare or if it s credited back to us this was a point of discussion in the last student council meeting,Fees / Finance,Medium,complaint_triage,3,0
